Heure_Depart,Vitesse_Moyenne,Distance,Temps_Estimé
6.438775510204081,4.1020408163265305,17.755102040816325,5.346938775510204
6.4897959183673475,4.183673469387754,17.95918367346939,5.224489795918368
6.540816326530612,4.26530612244898,18.163265306122447,5.1020408163265305
6.591836734693878,4.346938775510203,18.367346938775512,4.979591836734694
6.642857142857142,4.428571428571429,18.57142857142857,4.857142857142858
6.6938775510204085,4.5102040816326525,18.775510204081634,4.73469387755102
6.744897959183674,4.591836734693877,18.979591836734695,4.612244897959184
6.795918367346939,4.673469387755102,19.183673469387756,4.4897959183673475
6.846938775510204,4.755102040816326,19.387755102040817,4.36734693877551
6.8979591836734695,4.836734693877551,19.591836734693878,4.244897959183674
6.948979591836735,4.918367346938775,19.79591836734694,4.122448979591837
7.0,5.0,20.0,4.0
4.5,1.0,20.0,20.0
4.551020408163265,1.0816326530612246,20.408163265306122,19.755102040816325
4.6020408163265305,1.163265306122449,20.816326530612244,19.510204081632654
4.653061224489796,1.2448979591836735,21.224489795918366,19.26530612244898
4.704081632653061,1.3265306122448979,21.632653061224488,19.020408163265305
4.755102040816326,1.4081632653061225,22.040816326530614,18.775510204081634
4.8061224489795915,1.489795918367347,22.448979591836736,18.53061224489796
4.857142857142857,1.5714285714285714,22.857142857142858,18.285714285714285
4.908163265306122,1.6530612244897958,23.26530612244898,18.040816326530614
4.959183673469388,1.7346938775510203,23.6734693877551,17.79591836734694
5.010204081632653,1.816326530612245,24.081632653061224,17.551020408163264
5.061224489795919,1.8979591836734693,24.48979591836735,17.306122448979593
5.112244897959184,1.9795918367346939,24.89795918367347,17.06122448979592
5.163265306122449,2.061224489795918,25.306122448979593,16.816326530612244
5.214285714285714,2.142857142857143,25.714285714285715,16.571428571428573
5.26530612244898,2.224489795918367,26.122448979591837,16.3265306122449
5.316326530612245,2.3061224489795915,26.53061224489796,16.081632653061224
5.36734693877551,2.387755102040816,26.93877551020408,15.83673469387755
5.418367346938775,2.4693877551020407,27.346938775510203,15.591836734693878
5.469387755102041,2.5510204081632653,27.755102040816325,15.346938775510203
5.520408163265306,2.63265306122449,28.163265306122447,15.10204081632653
5.571428571428571,2.7142857142857144,28.57142857142857,14.857142857142858
5.622448979591837,2.7959183673469385,28.979591836734695,14.612244897959183
5.673469387755102,2.877551020408163,29.387755102040817,14.36734693877551
5.724489795918368,2.9591836734693877,29.79591836734694,14.122448979591837
5.775510204081632,3.0408163265306123,30.20408163265306,13.877551020408163
5.826530612244898,3.1224489795918364,30.612244897959183,13.63265306122449
5.877551020408164,3.204081632653061,31.02040816326531,13.387755102040817
5.928571428571429,3.2857142857142856,31.42857142857143,13.142857142857142
5.979591836734694,3.36734693877551,31.836734693877553,12.89795918367347
6.030612244897959,3.4489795918367343,32.244897959183675,12.653061224489797
6.081632653061225,3.530612244897959,32.6530612244898,12.408163265306122
6.13265306122449,3.6122448979591835,33.06122448979592,12.16326530612245
6.183673469387755,3.693877551020408,33.46938775510204,11.918367346938776
6.23469387755102,3.7755102040816326,33.87755102040816,11.673469387755102
6.285714285714286,3.8571428571428568,34.285714285714285,11.428571428571429
6.336734693877551,3.9387755102040813,34.69387755102041,11.183673469387756
6.387755102040816,4.020408163265306,35.10204081632653,10.938775510204081
6.438775510204081,4.1020408163265305,35.51020408163265,10.693877551020408
6.4897959183673475,4.183673469387754,35.91836734693878,10.448979591836736
6.540816326530612,4.26530612244898,36.326530612244895,10.204081632653061
6.591836734693878,4.346938775510203,36.734693877551024,9.959183673469388
6.642857142857142,4.428571428571429,37.14285714285714,9.714285714285715
6.6938775510204085,4.5102040816326525,37.55102040816327,9.46938775510204
6.744897959183674,4.591836734693877,37.95918367346939,9.224489795918368
6.795918367346939,4.673469387755102,38.36734693877551,8.979591836734695
6.846938775510204,4.755102040816326,38.775510204081634,8.73469387755102
6.8979591836734695,4.836734693877551,39.183673469387756,8.489795918367347
6.948979591836735,4.918367346938775,39.59183673469388,8.244897959183675
7.0,5.0,40.0,8.0
4.5,1.0,40.0,40.0
4.551020408163265,1.0816326530612246,40.40816326530612,39.42857142857143
4.6020408163265305,1.163265306122449,40.816326530612244,38.857142857142854
4.653061224489796,1.2448979591836735,41.224489795918366,38.285714285714285
4.704081632653061,1.3265306122448979,41.63265306122449,37.714285714285715
4.755102040816326,1.4081632653061225,42.04081632653061,37.142857142857146
4.8061224489795915,1.489795918367347,42.44897959183673,36.57142857142857
4.857142857142857,1.5714285714285714,42.857142857142854,36.0
4.908163265306122,1.6530612244897958,43.265306122448976,35.42857142857143
4.959183673469388,1.7346938775510203,43.673469387755105,34.85714285714286
5.010204081632653,1.816326530612245,44.08163265306123,34.285714285714285
5.061224489795919,1.8979591836734693,44.48979591836735,33.714285714285715
5.112244897959184,1.9795918367346939,44.89795918367347,33.142857142857146
5.163265306122449,2.061224489795918,45.30612244897959,32.57142857142857
5.214285714285714,2.142857142857143,45.714285714285715,32.0
5.26530612244898,2.224489795918367,46.12244897959184,31.42857142857143
5.316326530612245,2.3061224489795915,46.53061224489796,30.857142857142858
5.36734693877551,2.387755102040816,46.93877551020408,30.285714285714285
5.418367346938775,2.4693877551020407,47.3469387755102,29.714285714285715
5.469387755102041,2.5510204081632653,47.755102040816325,29.142857142857146
5.520408163265306,2.63265306122449,48.16326530612245,28.571428571428573
5.571428571428571,2.7142857142857144,48.57142857142857,28.0
5.622448979591837,2.7959183673469385,48.9795918367347,27.42857142857143
5.673469387755102,2.877551020408163,49.38775510204081,26.857142857142858
5.724489795918368,2.9591836734693877,49.79591836734694,26.285714285714285
5.775510204081632,3.0408163265306123,50.20408163265306,25.714285714285715
5.826530612244898,3.1224489795918364,50.61224489795919,25.142857142857146
5.877551020408164,3.204081632653061,51.02040816326531,24.571428571428573
5.928571428571429,3.2857142857142856,51.42857142857143,24.0
5.979591836734694,3.36734693877551,51.83673469387755,23.42857142857143
6.030612244897959,3.4489795918367343,52.244897959183675,22.857142857142858
6.081632653061225,3.530612244897959,52.6530612244898,22.28571428571429
6.13265306122449,3.6122448979591835,53.06122448979592,21.714285714285715
6.183673469387755,3.693877551020408,53.46938775510204,21.142857142857142
6.23469387755102,3.7755102040816326,53.87755102040816,20.571428571428573
6.285714285714286,3.8571428571428568,54.285714285714285,20.0
6.336734693877551,3.9387755102040813,54.69387755102041,19.42857142857143
6.387755102040816,4.020408163265306,55.10204081632653,18.857142857142858
6.438775510204081,4.1020408163265305,55.51020408163265,18.28571428571429
6.4897959183673475,4.183673469387754,55.91836734693878,17.714285714285715
6.540816326530612,4.26530612244898,56.326530612244895,17.142857142857146
6.591836734693878,4.346938775510203,56.734693877551024,16.571428571428573
6.642857142857142,4.428571428571429,57.14285714285714,16.0
6.6938775510204085,4.5102040816326525,57.55102040816327,15.42857142857143
6.744897959183674,4.591836734693877,57.95918367346939,14.857142857142858
6.795918367346939,4.673469387755102,58.36734693877551,14.285714285714288
6.846938775510204,4.755102040816326,58.775510204081634,13.714285714285715
6.8979591836734695,4.836734693877551,59.183673469387756,13.142857142857146
6.948979591836735,4.918367346938775,59.59183673469388,12.571428571428573
7.0,5.0,60.0,12.0
4.5,1.0,60.0,60.0
4.551020408163265,1.0816326530612246,60.40816326530612,59.10204081632653
4.6020408163265305,1.163265306122449,60.816326530612244,58.204081632653065
4.653061224489796,1.2448979591836735,61.224489795918366,57.30612244897959
4.704081632653061,1.3265306122448979,61.63265306122449,56.40816326530612
4.755102040816326,1.4081632653061225,62.04081632653061,55.51020408163265
4.8061224489795915,1.489795918367347,62.44897959183673,54.61224489795919
4.857142857142857,1.5714285714285714,62.857142857142854,53.714285714285715
4.908163265306122,1.6530612244897958,63.265306122448976,52.816326530612244
4.959183673469388,1.7346938775510203,63.673469387755105,51.91836734693878
5.010204081632653,1.816326530612245,64.08163265306122,51.02040816326531
5.061224489795919,1.8979591836734693,64.48979591836735,50.12244897959184
5.112244897959184,1.9795918367346939,64.89795918367346,49.224489795918366
5.163265306122449,2.061224489795918,65.3061224489796,48.326530612244895
5.214285714285714,2.142857142857143,65.71428571428571,47.42857142857143
5.26530612244898,2.224489795918367,66.12244897959184,46.53061224489796
5.316326530612245,2.3061224489795915,66.53061224489795,45.63265306122449
5.36734693877551,2.387755102040816,66.93877551020408,44.734693877551024
5.418367346938775,2.4693877551020407,67.34693877551021,43.83673469387755
5.469387755102041,2.5510204081632653,67.75510204081633,42.93877551020408
5.520408163265306,2.63265306122449,68.16326530612245,42.04081632653062
5.571428571428571,2.7142857142857144,68.57142857142857,41.14285714285714
5.622448979591837,2.7959183673469385,68.9795918367347,40.244897959183675
5.673469387755102,2.877551020408163,69.38775510204081,39.3469387755102
5.724489795918368,2.9591836734693877,69.79591836734694,38.44897959183673
5.775510204081632,3.0408163265306123,70.20408163265306,37.55102040816327
5.826530612244898,3.1224489795918364,70.61224489795919,36.6530612244898
5.877551020408164,3.204081632653061,71.0204081632653,35.755102040816325
5.928571428571429,3.2857142857142856,71.42857142857143,34.85714285714286
5.979591836734694,3.36734693877551,71.83673469387755,33.95918367346938
6.030612244897959,3.4489795918367343,72.24489795918367,33.06122448979592
6.081632653061225,3.530612244897959,72.65306122448979,32.16326530612245
6.13265306122449,3.6122448979591835,73.06122448979592,31.26530612244898
6.183673469387755,3.693877551020408,73.46938775510205,30.367346938775512
6.23469387755102,3.7755102040816326,73.87755102040816,29.46938775510204
6.285714285714286,3.8571428571428568,74.28571428571429,28.571428571428573
6.336734693877551,3.9387755102040813,74.6938775510204,27.673469387755105
6.387755102040816,4.020408163265306,75.10204081632654,26.775510204081634
6.438775510204081,4.1020408163265305,75.51020408163265,25.877551020408163
6.4897959183673475,4.183673469387754,75.91836734693878,24.97959183673469
6.540816326530612,4.26530612244898,76.3265306122449,24.081632653061227
6.591836734693878,4.346938775510203,76.73469387755102,23.183673469387756
6.642857142857142,4.428571428571429,77.14285714285714,22.285714285714285
6.6938775510204085,4.5102040816326525,77.55102040816327,21.387755102040813
6.744897959183674,4.591836734693877,77.9591836734694,20.48979591836735
6.795918367346939,4.673469387755102,78.36734693877551,19.591836734693878
6.846938775510204,4.755102040816326,78.77551020408163,18.693877551020407
6.8979591836734695,4.836734693877551,79.18367346938776,17.795918367346935
6.948979591836735,4.918367346938775,79.59183673469389,16.89795918367347
7.0,5.0,80.0,16.0
4.5,1.0,80.0,80.0
4.551020408163265,1.0816326530612246,80.40816326530613,78.77551020408163
4.6020408163265305,1.163265306122449,80.81632653061224,77.55102040816327
4.653061224489796,1.2448979591836735,81.22448979591837,76.3265306122449
4.704081632653061,1.3265306122448979,81.63265306122449,75.10204081632654
4.755102040816326,1.4081632653061225,82.04081632653062,73.87755102040816
4.8061224489795915,1.489795918367347,82.44897959183673,72.65306122448979
4.857142857142857,1.5714285714285714,82.85714285714286,71.42857142857143
4.908163265306122,1.6530612244897958,83.26530612244898,70.20408163265306
4.959183673469388,1.7346938775510203,83.6734693877551,68.9795918367347
5.010204081632653,1.816326530612245,84.08163265306122,67.75510204081633
5.061224489795919,1.8979591836734693,84.48979591836735,66.53061224489795
5.112244897959184,1.9795918367346939,84.89795918367346,65.3061224489796
5.163265306122449,2.061224489795918,85.3061224489796,64.08163265306122
5.214285714285714,2.142857142857143,85.71428571428571,62.85714285714286
5.26530612244898,2.224489795918367,86.12244897959184,61.63265306122449
5.316326530612245,2.3061224489795915,86.53061224489795,60.40816326530612
5.36734693877551,2.387755102040816,86.93877551020408,59.183673469387756
5.418367346938775,2.4693877551020407,87.34693877551021,57.95918367346938
5.469387755102041,2.5510204081632653,87.75510204081633,56.734693877551024
5.520408163265306,2.63265306122449,88.16326530612245,55.51020408163265
5.571428571428571,2.7142857142857144,88.57142857142857,54.285714285714285
5.622448979591837,2.7959183673469385,88.9795918367347,53.06122448979592
5.673469387755102,2.877551020408163,89.38775510204081,51.836734693877546
5.724489795918368,2.9591836734693877,89.79591836734694,50.61224489795919
5.775510204081632,3.0408163265306123,90.20408163265306,49.38775510204081
5.826530612244898,3.1224489795918364,90.61224489795919,48.16326530612245
5.877551020408164,3.204081632653061,91.0204081632653,46.93877551020408
5.928571428571429,3.2857142857142856,91.42857142857143,45.714285714285715
5.979591836734694,3.36734693877551,91.83673469387755,44.48979591836735
6.030612244897959,3.4489795918367343,92.24489795918367,43.265306122448976
6.081632653061225,3.530612244897959,92.65306122448979,42.04081632653061
6.13265306122449,3.6122448979591835,93.06122448979592,40.816326530612244
6.183673469387755,3.693877551020408,93.46938775510205,39.59183673469388
6.23469387755102,3.7755102040816326,93.87755102040816,38.36734693877551
6.285714285714286,3.8571428571428568,94.28571428571429,37.14285714285714
6.336734693877551,3.9387755102040813,94.6938775510204,35.91836734693877
6.387755102040816,4.020408163265306,95.10204081632654,34.69387755102041
6.438775510204081,4.1020408163265305,95.51020408163265,33.46938775510204
6.4897959183673475,4.183673469387754,95.91836734693878,32.244897959183675
6.540816326530612,4.26530612244898,96.3265306122449,31.0204081632653
6.591836734693878,4.346938775510203,96.73469387755102,29.795918367346935
6.642857142857142,4.428571428571429,97.14285714285714,28.57142857142857
6.6938775510204085,4.5102040816326525,97.55102040816327,27.346938775510203
6.744897959183674,4.591836734693877,97.9591836734694,26.122448979591837
6.795918367346939,4.673469387755102,98.36734693877551,24.89795918367347
6.846938775510204,4.755102040816326,98.77551020408163,23.673469387755098
6.8979591836734695,4.836734693877551,99.18367346938776,22.448979591836732
6.948979591836735,4.918367346938775,99.59183673469389,21.224489795918366
7.0,5.0,100.0,20.0
4.5,5.0,10.0,2.0
4.551020408163265,5.1020408163265305,10.204081632653061,2.0
4.6020408163265305,5.204081632653061,10.408163265306122,2.0
4.653061224489796,5.3061224489795915,10.612244897959183,2.0
4.704081632653061,5.408163265306122,10.816326530612244,2.0
4.755102040816326,5.510204081632653,11.020408163265307,2.0
4.8061224489795915,5.612244897959184,11.224489795918368,2.0
4.857142857142857,5.714285714285714,11.428571428571429,2.0
4.908163265306122,5.816326530612245,11.63265306122449,2.0
4.959183673469388,5.918367346938775,11.83673469387755,2.0
5.010204081632653,6.020408163265306,12.040816326530612,2.0
5.061224489795919,6.122448979591837,12.244897959183675,2.0
5.112244897959184,6.224489795918368,12.448979591836736,2.0
5.163265306122449,6.326530612244898,12.653061224489797,2.0
5.214285714285714,6.428571428571429,12.857142857142858,2.0
5.26530612244898,6.530612244897959,13.061224489795919,2.0
5.316326530612245,6.63265306122449,13.26530612244898,2.0
5.36734693877551,6.73469387755102,13.46938775510204,2.0
5.418367346938775,6.836734693877551,13.673469387755102,2.0
5.469387755102041,6.938775510204081,13.877551020408163,2.0
5.520408163265306,7.040816326530612,14.081632653061224,2.0
5.571428571428571,7.142857142857142,14.285714285714285,2.0
5.622448979591837,7.244897959183674,14.489795918367347,2.0
5.673469387755102,7.346938775510204,14.693877551020408,2.0
5.724489795918368,7.448979591836735,14.89795918367347,2.0
5.775510204081632,7.551020408163265,15.10204081632653,2.0
5.826530612244898,7.653061224489796,15.306122448979592,2.0
5.877551020408164,7.755102040816327,15.510204081632654,2.0
5.928571428571429,7.857142857142858,15.714285714285715,2.0
5.979591836734694,7.959183673469388,15.918367346938776,2.0
6.030612244897959,8.061224489795919,16.122448979591837,2.0
6.081632653061225,8.16326530612245,16.3265306122449,2.0
6.13265306122449,8.26530612244898,16.53061224489796,2.0
6.183673469387755,8.36734693877551,16.73469387755102,2.0
6.23469387755102,8.46938775510204,16.93877551020408,2.0
6.285714285714286,8.571428571428571,17.142857142857142,2.0
6.336734693877551,8.673469387755102,17.346938775510203,2.0
6.387755102040816,8.775510204081632,17.551020408163264,2.0
6.438775510204081,8.877551020408163,17.755102040816325,2.0
6.4897959183673475,8.979591836734695,17.95918367346939,2.0
6.540816326530612,9.081632653061224,18.163265306122447,2.0
6.591836734693878,9.183673469387756,18.367346938775512,2.0
6.642857142857142,9.285714285714285,18.57142857142857,2.0
6.6938775510204085,9.387755102040817,18.775510204081634,2.0
6.744897959183674,9.489795918367347,18.979591836734695,2.0
6.795918367346939,9.591836734693878,19.183673469387756,2.0
6.846938775510204,9.693877551020408,19.387755102040817,2.0
6.8979591836734695,9.795918367346939,19.591836734693878,2.0
6.948979591836735,9.89795918367347,19.79591836734694,2.0
7.0,10.0,20.0,2.0
4.5,5.0,20.0,4.0
4.551020408163265,5.1020408163265305,20.408163265306122,4.0
4.6020408163265305,5.204081632653061,20.816326530612244,4.0
4.653061224489796,5.3061224489795915,21.224489795918366,4.0
4.704081632653061,5.408163265306122,21.632653061224488,4.0
4.755102040816326,5.510204081632653,22.040816326530614,4.0
4.8061224489795915,5.612244897959184,22.448979591836736,4.0
4.857142857142857,5.714285714285714,22.857142857142858,4.0
4.908163265306122,5.816326530612245,23.26530612244898,4.0
4.959183673469388,5.918367346938775,23.6734693877551,4.0
5.010204081632653,6.020408163265306,24.081632653061224,4.0
5.061224489795919,6.122448979591837,24.48979591836735,4.0
5.112244897959184,6.224489795918368,24.89795918367347,4.0
5.163265306122449,6.326530612244898,25.306122448979593,4.0
5.214285714285714,6.428571428571429,25.714285714285715,4.0
5.26530612244898,6.530612244897959,26.122448979591837,4.0
5.316326530612245,6.63265306122449,26.53061224489796,4.0
5.36734693877551,6.73469387755102,26.93877551020408,4.0
5.418367346938775,6.836734693877551,27.346938775510203,4.0
5.469387755102041,6.938775510204081,27.755102040816325,4.0
5.520408163265306,7.040816326530612,28.163265306122447,4.0
5.571428571428571,7.142857142857142,28.57142857142857,4.0
5.622448979591837,7.244897959183674,28.979591836734695,4.0
5.673469387755102,7.346938775510204,29.387755102040817,4.0
5.724489795918368,7.448979591836735,29.79591836734694,4.0
5.775510204081632,7.551020408163265,30.20408163265306,4.0
5.826530612244898,7.653061224489796,30.612244897959183,4.0
5.877551020408164,7.755102040816327,31.02040816326531,4.0
5.928571428571429,7.857142857142858,31.42857142857143,4.0
5.979591836734694,7.959183673469388,31.836734693877553,4.0
6.030612244897959,8.061224489795919,32.244897959183675,4.0
6.081632653061225,8.16326530612245,32.6530612244898,4.0
6.13265306122449,8.26530612244898,33.06122448979592,4.0
6.183673469387755,8.36734693877551,33.46938775510204,4.0
6.23469387755102,8.46938775510204,33.87755102040816,4.0
6.285714285714286,8.571428571428571,34.285714285714285,4.0
6.336734693877551,8.673469387755102,34.69387755102041,4.0
6.387755102040816,8.775510204081632,35.10204081632653,4.0
6.438775510204081,8.877551020408163,35.51020408163265,4.0
6.4897959183673475,8.979591836734695,35.91836734693878,4.0
6.540816326530612,9.081632653061224,36.326530612244895,4.0
6.591836734693878,9.183673469387756,36.734693877551024,4.0
6.642857142857142,9.285714285714285,37.14285714285714,4.0
6.6938775510204085,9.387755102040817,37.55102040816327,4.0
6.744897959183674,9.489795918367347,37.95918367346939,4.0
6.795918367346939,9.591836734693878,38.36734693877551,4.0
6.846938775510204,9.693877551020408,38.775510204081634,4.0
6.8979591836734695,9.795918367346939,39.183673469387756,4.0
6.948979591836735,9.89795918367347,39.59183673469388,4.0
7.0,10.0,40.0,4.0
4.5,5.0,40.0,8.0
4.551020408163265,5.1020408163265305,40.40816326530612,7.959183673469388
4.6020408163265305,5.204081632653061,40.816326530612244,7.918367346938775
4.653061224489796,5.3061224489795915,41.224489795918366,7.877551020408164
4.704081632653061,5.408163265306122,41.63265306122449,7.836734693877551
4.755102040816326,5.510204081632653,42.04081632653061,7.795918367346939
4.8061224489795915,5.612244897959184,42.44897959183673,7.755102040816326
4.857142857142857,5.714285714285714,42.857142857142854,7.714285714285714
4.908163265306122,5.816326530612245,43.265306122448976,7.673469387755102
4.959183673469388,5.918367346938775,43.673469387755105,7.63265306122449
5.010204081632653,6.020408163265306,44.08163265306123,7.591836734693878
5.061224489795919,6.122448979591837,44.48979591836735,7.551020408163265
5.112244897959184,6.224489795918368,44.89795918367347,7.510204081632653
5.163265306122449,6.326530612244898,45.30612244897959,7.469387755102041
5.214285714285714,6.428571428571429,45.714285714285715,7.428571428571429
5.26530612244898,6.530612244897959,46.12244897959184,7.387755102040816
5.316326530612245,6.63265306122449,46.53061224489796,7.346938775510204
5.36734693877551,6.73469387755102,46.93877551020408,7.3061224489795915
5.418367346938775,6.836734693877551,47.3469387755102,7.26530612244898
5.469387755102041,6.938775510204081,47.755102040816325,7.224489795918368
5.520408163265306,7.040816326530612,48.16326530612245,7.183673469387755
5.571428571428571,7.142857142857142,48.57142857142857,7.142857142857143
5.622448979591837,7.244897959183674,48.9795918367347,7.1020408163265305
5.673469387755102,7.346938775510204,49.38775510204081,7.061224489795919
5.724489795918368,7.448979591836735,49.79591836734694,7.020408163265306
5.775510204081632,7.551020408163265,50.20408163265306,6.979591836734694
5.826530612244898,7.653061224489796,50.61224489795919,6.938775510204081
5.877551020408164,7.755102040816327,51.02040816326531,6.8979591836734695
5.928571428571429,7.857142857142858,51.42857142857143,6.857142857142858
5.979591836734694,7.959183673469388,51.83673469387755,6.816326530612245
6.030612244897959,8.061224489795919,52.244897959183675,6.775510204081633
6.081632653061225,8.16326530612245,52.6530612244898,6.73469387755102
6.13265306122449,8.26530612244898,53.06122448979592,6.6938775510204085
6.183673469387755,8.36734693877551,53.46938775510204,6.653061224489796
6.23469387755102,8.46938775510204,53.87755102040816,6.612244897959184
6.285714285714286,8.571428571428571,54.285714285714285,6.571428571428571
6.336734693877551,8.673469387755102,54.69387755102041,6.530612244897959
6.387755102040816,8.775510204081632,55.10204081632653,6.4897959183673475
6.438775510204081,8.877551020408163,55.51020408163265,6.448979591836735
6.4897959183673475,8.979591836734695,55.91836734693878,6.408163265306123
6.540816326530612,9.081632653061224,56.326530612244895,6.36734693877551
6.591836734693878,9.183673469387756,56.734693877551024,6.326530612244898
6.642857142857142,9.285714285714285,57.14285714285714,6.285714285714286
6.6938775510204085,9.387755102040817,57.55102040816327,6.244897959183674
6.744897959183674,9.489795918367347,57.95918367346939,6.204081632653061
6.795918367346939,9.591836734693878,58.36734693877551,6.163265306122449
6.846938775510204,9.693877551020408,58.775510204081634,6.122448979591837
6.8979591836734695,9.795918367346939,59.183673469387756,6.081632653061225
6.948979591836735,9.89795918367347,59.59183673469388,6.040816326530612
7.0,10.0,60.0,6.0
4.5,5.0,60.0,12.0
4.551020408163265,5.1020408163265305,60.40816326530612,11.918367346938776
4.6020408163265305,5.204081632653061,60.816326530612244,11.83673469387755
4.653061224489796,5.3061224489795915,61.224489795918366,11.755102040816327
4.704081632653061,5.408163265306122,61.63265306122449,11.673469387755102
4.755102040816326,5.510204081632653,62.04081632653061,11.591836734693878
4.8061224489795915,5.612244897959184,62.44897959183673,11.510204081632653
4.857142857142857,5.714285714285714,62.857142857142854,11.428571428571429
4.908163265306122,5.816326530612245,63.265306122448976,11.346938775510203
4.959183673469388,5.918367346938775,63.673469387755105,11.26530612244898
5.010204081632653,6.020408163265306,64.08163265306122,11.183673469387756
5.061224489795919,6.122448979591837,64.48979591836735,11.10204081632653
5.112244897959184,6.224489795918368,64.89795918367346,11.020408163265307
5.163265306122449,6.326530612244898,65.3061224489796,10.938775510204081
5.214285714285714,6.428571428571429,65.71428571428571,10.857142857142858
5.26530612244898,6.530612244897959,66.12244897959184,10.775510204081632
5.316326530612245,6.63265306122449,66.53061224489795,10.693877551020408
5.36734693877551,6.73469387755102,66.93877551020408,10.612244897959183
5.418367346938775,6.836734693877551,67.34693877551021,10.53061224489796
5.469387755102041,6.938775510204081,67.75510204081633,10.448979591836736
5.520408163265306,7.040816326530612,68.16326530612245,10.36734693877551
5.571428571428571,7.142857142857142,68.57142857142857,10.285714285714286
5.622448979591837,7.244897959183674,68.9795918367347,10.204081632653061
5.673469387755102,7.346938775510204,69.38775510204081,10.122448979591837
5.724489795918368,7.448979591836735,69.79591836734694,10.040816326530612
5.775510204081632,7.551020408163265,70.20408163265306,9.959183673469388
5.826530612244898,7.653061224489796,70.61224489795919,9.877551020408163
5.877551020408164,7.755102040816327,71.0204081632653,9.795918367346939
5.928571428571429,7.857142857142858,71.42857142857143,9.714285714285715
5.979591836734694,7.959183673469388,71.83673469387755,9.63265306122449
6.030612244897959,8.061224489795919,72.24489795918367,9.551020408163266
6.081632653061225,8.16326530612245,72.65306122448979,9.46938775510204
6.13265306122449,8.26530612244898,73.06122448979592,9.387755102040817
6.183673469387755,8.36734693877551,73.46938775510205,9.306122448979592
6.23469387755102,8.46938775510204,73.87755102040816,9.224489795918368
6.285714285714286,8.571428571428571,74.28571428571429,9.142857142857142
6.336734693877551,8.673469387755102,74.6938775510204,9.061224489795919
6.387755102040816,8.775510204081632,75.10204081632654,8.979591836734695
6.438775510204081,8.877551020408163,75.51020408163265,8.89795918367347
6.4897959183673475,8.979591836734695,75.91836734693878,8.816326530612246
6.540816326530612,9.081632653061224,76.3265306122449,8.73469387755102
6.591836734693878,9.183673469387756,76.73469387755102,8.653061224489797
6.642857142857142,9.285714285714285,77.14285714285714,8.571428571428571
6.6938775510204085,9.387755102040817,77.55102040816327,8.489795918367347
6.744897959183674,9.489795918367347,77.9591836734694,8.408163265306122
6.795918367346939,9.591836734693878,78.36734693877551,8.326530612244898
6.846938775510204,9.693877551020408,78.77551020408163,8.244897959183675
6.8979591836734695,9.795918367346939,79.18367346938776,8.16326530612245
6.948979591836735,9.89795918367347,79.59183673469389,8.081632653061224
7.0,10.0,80.0,8.0
4.5,5.0,80.0,16.0
